1, 17760, Note_on_c, 0, 67, 48
1, 18240, Note_on_c, 0, 51, 0
1, 18240, Note_on_c, 0, 58, 0
1, 18240, Note_on_c, 0, 62, 0
1, 18240, Note_on_c, 0, 63, 45
1, 18240, Note_on_c, 0, 41, 32
1, 18240, Note_on_c, 0, 48, 32
1, 18240, Note_on_c, 0, 57, 38
1, 18360, Tempo, 585366
1, 18360, Note_on_c, 0, 67, 0
1, 18360, Note_on_c, 0, 65, 49
1, 18480, Note_on_c, 0, 65, 0
1, 18480, Note_on_c, 0, 67, 51
1, 18600, Tempo, 571429
1, 18600, Note_on_c, 0, 67, 0
1, 18600, Note_on_c, 0, 69, 52
1, 18720, Tempo, 609137
1, 18720, Note_on_c, 0, 69, 0
1, 18720, Note_on_c, 0, 74, 56
1, 18840, Tempo, 597015
1, 18840, Note_on_c, 0, 74, 0
1, 18840, Note_on_c, 0, 69, 54
1, 18960, Note_on_c, 0, 69, 0
1, 18960, Note_on_c, 0, 67, 54
1, 19080, Note_on_c, 0, 67, 0
1, 19080, Note_on_c, 0, 65, 54
1, 19200, Tempo, 681818
1, 19200, Note_on_c, 0, 65, 0
1, 19200, Note_on_c, 0, 57, 0
1, 19200, Note_on_c, 0, 63, 0
1, 19200, Note_on_c, 0, 41, 0
1, 19200, Note_on_c, 0, 48, 0
1, 19200, Control_c, 0, 64, 127
1, 19200, Note_on_c, 0, 34, 72
1, 19200, Note_on_c, 0, 46, 72
1, 19440, Tempo, 727273
1, 19440, Note_on_c, 0, 46, 0
1, 19440, Note_on_c, 0, 34, 0
1, 19440, Note_on_c, 0, 53, 72
1, 19680, Note_on_c, 0, 53, 0
1, 19680, Note_on_c, 0, 74, 53
1, 19680, Note_on_c, 0, 77, 63
1, 19680, Note_on_c, 0, 62, 42
1, 19680, Note_on_c, 0, 65, 50
1, 20160, Tempo, 600000
1, 20400, Tempo, 588235
1, 20400, Note_on_c, 0, 65, 0
1, 20400, Note_on_c, 0, 74, 0
1, 20400, Note_on_c, 0, 77, 0
1, 20400, Note_on_c, 0, 62, 0
1, 20400, Note_on_c, 0, 72, 51
1, 20400, Note_on_c, 0, 76, 60
1, 20400, Note_on_c, 0, 64, 37
1, 20400, Note_on_c, 0, 67, 44
1, 20421, Control_c, 0, 64, 0
1, 20520, Note_on_c, 0, 67, 0
1, 20520, Note_on_c, 0, 72, 0
1, 20520, Note_on_c, 0, 76, 0
1, 20520, Note_on_c, 0, 64, 0
1, 20520, Note_on_c, 0, 74, 50
1, 20520, Note_on_c, 0, 77, 59
1, 20520, Note_on_c, 0, 65, 36
1, 20520, Note_on_c, 0, 69, 43
1, 20640, Tempo, 600000
1, 20640, Note_on_c, 0, 69, 0
1, 20640, Note_on_c, 0, 74, 0
1, 20640, Note_on_c, 0, 77, 0
1, 20640, Note_on_c, 0, 65, 0
1, 20640, Note_on_c, 0, 72, 54
1, 20640, Note_on_c, 0, 76, 64
1, 20640, Note_on_c, 0, 64, 41
1, 20640, Note_on_c, 0, 67, 49
1, 20880, Tempo, 588235
1, 20880, Note_on_c, 0, 67, 0
1, 20880, Note_on_c, 0, 72, 0
1, 20880, Note_on_c, 0, 76, 0
1, 20880, Note_on_c, 0, 64, 0
1, 20880, Note_on_c, 0, 74, 55
1, 20880, Note_on_c, 0, 70, 46
1, 20880, Note_on_c, 0, 62, 35
1, 20880, Note_on_c, 0, 65, 42
1, 21000, Note_on_c, 0, 65, 0
1, 21000, Note_on_c, 0, 74, 0
1, 21000, Note_on_c, 0, 70, 0
1, 21000, Note_on_c, 0, 62, 0
1, 21000, Note_on_c, 0, 76, 54
1, 21000, Note_on_c, 0, 72, 46
1, 21000, Note_on_c, 0, 64, 35
1, 21000, Note_on_c, 0, 67, 42
1, 21120, Note_on_c, 0, 67, 0
1, 21120, Note_on_c, 0, 76, 0
1, 21120, Note_on_c, 0, 72, 0
1, 21120, Note_on_c, 0, 64, 0
1, 21120, Note_on_c, 0, 74, 62
1, 21120, Note_on_c, 0, 70, 52
1, 21120, Note_on_c, 0, 62, 40
1, 21120, Note_on_c, 0, 65, 47
1, 21355, Note_on_c, 0, 65, 0
1, 21355, Note_on_c, 0, 74, 0
1, 21355, Note_on_c, 0, 70, 0
1, 21355, Note_on_c, 0, 62, 0
1, 21360, Tempo, 597015
1, 21360, Note_on_c, 0, 72, 56
1, 21360, Note_on_c, 0, 67, 47
1, 21360, Note_on_c, 0, 60, 37
1, 21360, Note_on_c, 0, 64, 44
1, 21576, Note_on_c, 0, 64, 0
1, 21576, Note_on_c, 0, 72, 0
1, 21576, Note_on_c, 0, 67, 0
1, 21576, Note_on_c, 0, 60, 0
1, 21600, Note_on_c, 0, 72, 57
1, 21600, Note_on_c, 0, 67, 47
1, 21600, Note_on_c, 0, 60, 38
1, 21600, Note_on_c, 0, 64, 45
1, 21820, Note_on_c, 0, 64, 0
1, 21820, Note_on_c, 0, 72, 0
1, 21820, Note_on_c, 0, 67, 0
1, 21820, Note_on_c, 0, 60, 0
1, 21840, Tempo, 612245
1, 21840, Note_on_c, 0, 74, 58
1, 21840, Note_on_c, 0, 70, 49
1, 21840, Note_on_c, 0, 58, 38
1, 21840, Note_on_c, 0, 65, 45
1, 22080, Note_on_c, 0, 65, 0
1, 22080, Note_on_c, 0, 74, 0
1, 22080, Note_on_c, 0, 70, 0
1, 22080, Note_on_c, 0, 58, 0
1, 22080, Note_on_c, 0, 72, 48
1, 22080, Note_on_c, 0, 69, 48
1, 22080, Note_on_c, 0, 76, 58
1, 22080, Note_on_c, 0, 64, 44
1, 22080, Note_on_c, 0, 60, 37
1, 22080, Note_on_c, 0, 57, 37
1, 22310, Note_on_c, 0, 57, 0
1, 22310, Note_on_c, 0, 69, 0
1, 22310, Note_on_c, 0, 76, 0
1, 22310, Note_on_c, 0, 72, 0
1, 22310, Note_on_c, 0, 60, 0
1, 22310, Note_on_c, 0, 64, 0
1, 22320, Tempo, 625000
1, 22320, Note_on_c, 0, 74, 52
1, 22320, Note_on_c, 0, 79, 62
1, 22320, Note_on_c, 0, 70, 52
1, 22320, Note_on_c, 0, 55, 39
1, 22320, Note_on_c, 0, 58, 39
1, 22320, Note_on_c, 0, 62, 46
1, 22536, Note_on_c, 0, 62, 0
1, 22536, Note_on_c, 0, 79, 0
1, 22536, Note_on_c, 0, 70, 0
1, 22536, Note_on_c, 0, 74, 0
1, 22536, Note_on_c, 0, 58, 0
1, 22536, Note_on_c, 0, 55, 0
1, 22560, Tempo, 634921
1, 22560, Note_on_c, 0, 74, 55
1, 22560, Note_on_c, 0, 79, 65
1, 22560, Note_on_c, 0, 70, 55
1, 22560, Note_on_c, 0, 55, 43
1, 22560, Note_on_c, 0, 58, 43
1, 22560, Note_on_c, 0, 62, 50
1, 22800, Tempo, 645161
1, 22800, Note_on_c, 0, 62, 0
1, 22800, Note_on_c, 0, 79, 0
1, 22800, Note_on_c, 0, 70, 0
1, 22800, Note_on_c, 0, 74, 0
1, 22800, Note_on_c, 0, 58, 0
1, 22800, Note_on_c, 0, 55, 0
1, 22800, Note_on_c, 0, 69, 54
1, 22800, Note_on_c, 0, 73, 54
1, 22800, Note_on_c, 0, 81, 64
1, 22800, Note_on_c, 0, 53, 40
1, 22800, Note_on_c, 0, 57, 40
1, 22800, Note_on_c, 0, 61, 48
1, 23040, Tempo, 701754
1, 23040, Note_on_c, 0, 61, 0
1, 23040, Note_on_c, 0, 73, 0
1, 23040, Note_on_c, 0, 81, 0
1, 23040, Note_on_c, 0, 69, 0
1, 23040, Note_on_c, 0, 57, 0
1, 23040, Note_on_c, 0, 53, 0
1, 23040, Note_on_c, 0, 34, 61
1, 23040, Note_on_c, 0, 46, 72
1, 23104, Control_c, 0, 64, 127
1, 23280, Tempo, 727273
1, 23280, Note_on_c, 0, 46, 0
1, 23280, Note_on_c, 0, 34, 0
1, 23280, Note_on_c, 0, 53, 72
1, 23520, Note_on_c, 0, 53, 0
1, 23520, Note_on_c, 0, 74, 53
1, 23520, Note_on_c, 0, 77, 63
1, 23520, Note_on_c, 0, 62, 45
1, 23520, Note_on_c, 0, 65, 53
1, 24000, Tempo, 600000
1, 24226, Control_c, 0, 64, 0
1, 24240, Tempo, 588235
1, 24240, Note_on_c, 0, 65, 0
1, 24240, Note_on_c, 0, 74, 0
1, 24240, Note_on_c, 0, 77, 0
1, 24240, Note_on_c, 0, 62, 0
1, 24240, Note_on_c, 0, 72, 51
1, 24240, Note_on_c, 0, 76, 60
1, 24240, Note_on_c, 0, 64, 40
1, 24240, Note_on_c, 0, 67, 47
1, 24360, Note_on_c, 0, 67, 0
1, 24360, Note_on_c, 0, 72, 0
1, 24360, Note_on_c, 0, 76, 0
1, 24360, Note_on_c, 0, 64, 0
1, 24360, Note_on_c, 0, 74, 50
1, 24360, Note_on_c, 0, 77, 59
1, 24360, Note_on_c, 0, 65, 39
1, 24360, Note_on_c, 0, 69, 46
1, 24480, Tempo, 600000
1, 24480, Note_on_c, 0, 69, 0
1, 24480, Note_on_c, 0, 74, 0
1, 24480, Note_on_c, 0, 77, 0
1, 24480, Note_on_c, 0, 65, 0
1, 24480, Note_on_c, 0, 72, 54
1, 24480, Note_on_c, 0, 76, 64
1, 24480, Note_on_c, 0, 64, 43
1, 24480, Note_on_c, 0, 67, 51
1, 24720, Tempo, 588235
1, 24720, Note_on_c, 0, 67, 0
1, 24720, Note_on_c, 0, 72, 0
1, 24720, Note_on_c, 0, 76, 0
1, 24720, Note_on_c, 0, 64, 0
1, 24720, Note_on_c, 0, 70, 46
1, 24720, Note_on_c, 0, 74, 55
1, 24720, Note_on_c, 0, 62, 39
1, 24720, Note_on_c, 0, 65, 46
1, 24840, Note_on_c, 0, 65, 0
1, 24840, Note_on_c, 0, 70, 0
1, 24840, Note_on_c, 0, 74, 0
1, 24840, Note_on_c, 0, 62, 0
1, 24840, Note_on_c, 0, 72, 46
1, 24840, Note_on_c, 0, 76, 56
1, 24840, Note_on_c, 0, 64, 39
1, 24840, Note_on_c, 0, 67, 46
